Ticker,Market Cap,Date,Close Price,Price change,Volume / Avg,Last max price,Last max volume,Close / SMA50,Close / SMA150,Close / SMA200,SMA50 / SMA150,SMA50 / SMA200,SMA150 / SMA200,Trending up,Beta,Max mov5,Max mov30,VIX,VIX SMA20,Close / SMA10,Sell Date,Holding Duration,Profit,Sell reason
BRO, 35.24B,2019-04-26,  30.32$,  0.56,  0.72,3650,1,  1.07,  1.11,  1.10,  1.03,  1.03,  0.99,  1.01,0.856,  0.56,  4.35, 12.73, 12.53,  1.03,2019-11-08,195,20.0198%,"20.0 gain, min: -1.09%"
INVH, 21.12B,2019-04-26,  21.32$,  0.90,  0.66,3650,4,  1.05,  1.13,  1.12,  1.07,  1.06,  0.99,  1.01,1.026,  1.50,  3.40, 12.73, 12.53,  1.02,2019-09-26,153,20.0281%,"20.0 gain, min: -2.20%"
STE, 21.91B,2019-04-26, 122.46$,  0.87,  0.66,3650,2,  1.04,  1.12,  1.12,  1.07,  1.08,  1.01,  1.02,0.92,  1.50,  3.78, 12.73, 12.53,  1.03,2019-08-08,104,20.0555%,"20.0 gain, min: -3.13%"
ELS, 13.30B,2019-05-01,  50.75$,  0.51,  1.06,3650,1,  1.04,  1.14,  1.17,  1.10,  1.13,  1.03,  1.03,0.8,  1.22,  4.77, 14.80, 12.69,  1.02,2019-10-31,183,20.3941%,"20.0 gain, min: -1.83%"
WCN, 49.77B,2019-05-03,  89.12$,  0.75,  1.01,3650,3,  1.07,  1.15,  1.16,  1.08,  1.09,  1.01,  1.02,0.804,  0.90,  3.47, 12.87, 13.14,  1.02,2020-03-11,313,1.6046%,"10.0 loss, max: 13.25%"
ZTS, 73.04B,2019-05-03,  99.36$,  0.58,  0.85,3650,1,  1.05,  1.13,  1.14,  1.07,  1.08,  1.01,  1.02,0.941,  1.33,  5.68, 12.87, 13.14,  1.02,2019-08-09,98,20.7327%,"20.0 gain, min: -2.60%"
GPN, 23.98B,2019-05-06, 141.55$,  0.97,  0.78,3650,2,  1.08,  1.23,  1.23,  1.14,  1.13,  1.00,  1.02,1.047,  1.09,  6.36, 15.44, 13.21,  1.02,2019-08-05,91,4.2529%,"10.0 loss, max: 16.39%"
MET, 53.97B,2019-05-10,  39.31$,  0.92,  1.01,322,2,  1.07,  1.11,  1.10,  1.03,  1.02,  0.99,  1.01,1.03,  0.92,  5.10, 16.04, 15.43,  1.03,2019-08-14,96,-5.4693%,"10.0 loss, max: 6.26%"
UHAL, 11.17B,2019-05-15,  38.88$,  0.62,  1.55,3650,6,  1.05,  1.11,  1.10,  1.05,  1.05,  0.99,  1.00,1.072,  1.14,  4.60, 16.44, 17.00,  1.02,2019-08-05,82,-8.7449%,"10.0 loss, max: 2.21%"
AWK, 28.51B,2019-05-16, 100.20$,  0.83,  0.69,3650,1,  1.06,  1.15,  1.18,  1.09,  1.12,  1.03,  1.02,0.681,  0.83,  2.57, 15.29, 17.16,  1.03,2019-11-11,178,4.8603%,"10.0 loss, max: 16.98%"
TRP, 50.01B,2019-05-16,  34.67$,  0.87,  0.73,3650,1,  1.05,  1.15,  1.16,  1.10,  1.10,  1.00,  1.01,0.818,  1.25,  3.94, 15.29, 17.16,  1.03,2020-02-14,273,20.9691%,"20.0 gain, min: 0.00%"
WEC, 34.17B,2019-05-16,  66.86$,  0.77,  0.69,3650,2,  1.04,  1.11,  1.13,  1.07,  1.09,  1.02,  1.02,0.443,  0.77,  2.43, 15.29, 17.16,  1.03,2019-08-29,105,20.3261%,"20.0 gain, min: -0.27%"
CPT, 13.31B,2019-05-17,  85.21$,  0.91,  0.75,3650,8,  1.03,  1.09,  1.10,  1.06,  1.07,  1.01,  1.01,0.958,  0.91,  4.29, 15.96, 17.25,  1.02,2020-02-28,286,5.2811%,"10.0 loss, max: 19.63%"
LNT, 16.32B,2019-05-17,  40.15$,  0.68,  0.52,3650,1,  1.03,  1.08,  1.10,  1.05,  1.06,  1.01,  1.01,0.536,  0.99,  2.62, 15.96, 17.25,  1.02,2020-01-17,244,20.4981%,"20.0 gain, min: -2.52%"
RGA, 12.93B,2019-05-17, 133.18$,  0.47,  1.02,265,1,  1.04,  1.06,  1.06,  1.02,  1.02,  1.00,  1.01,0.901,  2.18,  4.85, 15.96, 17.25,  1.02,2019-08-14,89,-4.1072%,"10.0 loss, max: 7.65%"
SO, 99.95B,2019-05-17,  42.85$,  0.73,  1.00,3650,1,  1.04,  1.13,  1.16,  1.08,  1.11,  1.02,  1.02,0.446,  0.78,  2.85, 15.96, 17.25,  1.02,2019-12-17,213,20.8401%,"20.0 gain, min: -1.73%"
WTRG, 10.83B,2019-05-17,  33.83$,  0.95,  0.77,3650,2,  1.07,  1.12,  1.11,  1.05,  1.04,  0.99,  1.01,0.785,  0.95,  6.68, 15.96, 17.25,  1.03,2019-12-27,223,20.1596%,"20.0 gain, min: -1.18%"
XEL, 40.06B,2019-05-17,  48.59$,  0.83,  0.75,3650,2,  1.04,  1.11,  1.14,  1.07,  1.10,  1.03,  1.02,0.387,  0.88,  2.82, 15.96, 17.25,  1.02,2020-01-30,257,20.4775%,"20.0 gain, min: -1.73%"
AEP, 57.12B,2019-05-20,  70.52$,  0.89,  0.81,3650,1,  1.04,  1.11,  1.14,  1.07,  1.10,  1.03,  1.02,0.492,  0.89,  2.54, 16.31, 17.56,  1.02,2020-01-29,253,20.5190%,"20.0 gain, min: -1.50%"
BEP, 13.91B,2019-05-20,  13.71$,  0.59,  0.67,346,2,  1.02,  1.11,  1.11,  1.09,  1.08,  0.99,  1.01,0.919,  0.59,  3.37, 16.31, 17.56,  1.02,2019-09-24,127,22.1007%,"20.0 gain, min: -1.09%"
PNW, 11.22B,2019-05-20,  75.52$,  0.56,  0.65,3650,1,  1.03,  1.09,  1.12,  1.06,  1.09,  1.03,  1.02,0.533,  0.67,  2.73, 16.31, 17.56,  1.02,2019-11-08,171,-9.0837%,"10.0 loss, max: 2.24%"
VRSK, 41.32B,2019-05-22, 138.48$,  0.46,  0.57,3650,1,  1.06,  1.16,  1.17,  1.10,  1.11,  1.01,  1.03,0.899,  1.34,  4.41, 14.75, 17.21,  1.02,2019-10-31,162,0.9243%,"10.0 loss, max: 14.60%"
D, 46.85B,2019-05-23,  60.09$,  0.92,  0.76,359,2,  1.03,  1.07,  1.08,  1.04,  1.05,  1.01,  1.01,0.584,  0.92,  2.85, 16.92, 16.74,  1.04,2020-02-28,280,4.8427%,"10.0 loss, max: 19.12%"
GPN, 23.98B,2019-05-31, 148.01$,  0.73,  2.24,3650,1,  1.08,  1.25,  1.25,  1.16,  1.16,  1.00,  1.03,1.047,  3.56,  4.54, 18.71, 16.27,  1.03,2019-08-05,66,-0.2973%,"10.0 loss, max: 11.31%"
DTE, 28.34B,2019-06-06,  90.22$,  0.34,  0.72,3650,1,  1.04,  1.09,  1.11,  1.05,  1.07,  1.02,  1.02,0.601,  2.17,  2.29, 15.93, 17.09,  1.02,2020-02-27,265,-6.8167%,"10.0 loss, max: 6.56%"
FE, 23.10B,2019-06-06,  34.23$,  0.74,  0.72,3650,1,  1.05,  1.10,  1.12,  1.05,  1.07,  1.02,  1.02,0.466,  2.94,  4.01, 15.93, 17.09,  1.03,2020-02-03,241,20.7128%,"20.0 gain, min: -2.02%"
GL, 10.80B,2019-06-06,  84.68$,  0.71,  0.63,337,1,  1.03,  1.07,  1.06,  1.04,  1.03,  0.99,  1.00,0.77,  1.63,  2.87, 15.93, 17.09,  1.02,2019-12-12,188,20.0402%,"20.0 gain, min: -4.56%"
ROP, 62.57B,2019-06-06, 349.13$,  0.71,  0.75,3650,1,  1.03,  1.16,  1.17,  1.12,  1.14,  1.01,  1.02,1.056,  1.82,  3.17, 15.93, 17.09,  1.03,2019-08-05,60,-4.4511%,"10.0 loss, max: 6.74%"
RGLD, 10.67B,2019-06-07,  88.15$,  0.78,  1.17,232,1,  1.07,  1.12,  1.15,  1.04,  1.07,  1.02,  1.00,0.647,  2.03,  3.38, 16.30, 17.20,  1.07,2019-07-17,40,20.5899%,"20.0 gain, min: -2.12%"
TSN, 22.22B,2019-06-07,  70.29$,  0.80,  0.79,3650,1,  1.10,  1.28,  1.30,  1.16,  1.18,  1.01,  1.04,0.71,  1.61,  5.02, 16.30, 17.20,  1.04,2019-09-09,94,1.7641%,"10.0 loss, max: 13.62%"
NDAQ, 43.08B,2019-06-10,  29.46$,  0.55,  0.59,3650,1,  1.07,  1.11,  1.11,  1.04,  1.04,  1.00,  1.00,0.971,  0.55,  3.72, 15.94, 17.14,  1.05,2020-01-29,232,21.0115%,"20.0 gain, min: -1.93%"
ESLT, 17.39B,2019-06-11, 140.80$,  0.51,  2.68,414,1,  1.07,  1.16,  1.17,  1.08,  1.09,  1.01,  1.02,-0.149,  1.19,  4.75, 15.99, 17.15,  1.03,2020-02-25,258,1.3210%,"10.0 loss, max: 12.67%"
AEM, 54.08B,2019-06-12,  40.91$,  0.89,  0.59,235,1,  1.10,  1.14,  1.18,  1.03,  1.07,  1.04,  1.01,0.995,  0.89,  4.30, 15.91, 17.00,  1.04,2019-08-05,54,20.9484%,"20.0 gain, min: -0.42%"
TLK, 14.58B,2019-06-12,  21.70$,  0.70,  1.22,315,10,  1.07,  1.07,  1.10,  1.00,  1.03,  1.03,  1.01,0.281,  1.22,  3.65, 15.91, 17.00,  1.05,2019-11-25,165,2.1198%,"10.0 loss, max: 14.65%"
AZO, 63.08B,2019-06-13,1113.95$,  0.65,  0.66,3650,1,  1.07,  1.20,  1.26,  1.12,  1.17,  1.05,  1.04,0.71,  1.43,  5.57, 15.82, 16.80,  1.04,2019-08-14,62,-4.8719%,"10.0 loss, max: 5.93%"
RGLD, 10.67B,2019-06-13,  88.41$,  0.98,  0.69,237,1,  1.08,  1.12,  1.15,  1.04,  1.07,  1.03,  1.01,0.647,  1.35,  3.38, 15.82, 16.80,  1.04,2019-07-17,34,20.2353%,"20.0 gain, min: 0.00%"
SRE, 45.43B,2019-06-13,  56.42$,  0.86,  0.57,3650,1,  1.06,  1.14,  1.16,  1.08,  1.10,  1.01,  1.02,0.776,  0.86,  2.53, 15.82, 16.80,  1.03,2020-01-30,230,20.1702%,"20.0 gain, min: -2.78%"
TDY, 23.21B,2019-06-13, 254.75$,  0.58,  0.68,3650,2,  1.04,  1.11,  1.10,  1.07,  1.07,  0.99,  1.01,1.03,  0.82,  3.98, 15.82, 16.80,  1.03,2019-08-22,70,20.8322%,"20.0 gain, min: -0.01%"
XEL, 40.06B,2019-06-13,  49.97$,  0.56,  0.90,3650,4,  1.05,  1.12,  1.15,  1.06,  1.09,  1.03,  1.02,0.387,  1.41,  2.82, 15.82, 16.80,  1.02,2020-02-18,249,21.2528%,"20.0 gain, min: -0.28%"
ES, 22.44B,2019-06-14,  63.62$,  0.97,  0.82,3650,1,  1.07,  1.12,  1.16,  1.05,  1.08,  1.03,  1.02,0.617,  1.37,  2.71, 15.28, 16.65,  1.02,2020-01-24,223,20.1352%,"20.0 gain, min: -2.64%"
YUM, 43.47B,2019-06-14,  98.78$,  0.74,  0.66,3650,1,  1.07,  1.15,  1.17,  1.07,  1.09,  1.02,  1.03,1.029,  1.27,  2.74, 15.28, 16.65,  1.02,2019-10-30,138,-5.5376%,"10.0 loss, max: 8.97%"
GLPI, 13.85B,2019-06-17,  28.71$,  0.81,  0.49,3650,1,  1.03,  1.12,  1.15,  1.09,  1.12,  1.02,  1.02,1.019,  0.81,  2.98, 15.35, 16.31,  1.02,2020-01-29,225,20.8986%,"20.0 gain, min: -7.66%"
SBAC, 23.34B,2019-06-17, 213.61$,  0.56,  1.37,3650,11,  1.09,  1.22,  1.27,  1.11,  1.16,  1.04,  1.04,0.739,  1.03,  4.34, 15.35, 16.31,  1.03,2019-09-10,85,6.0016%,"10.0 loss, max: 18.40%"
QSR, 29.20B,2019-06-18,  56.04$,  0.72,  0.62,3650,3,  1.03,  1.12,  1.15,  1.09,  1.11,  1.02,  1.01,0.969,  0.72,  3.28, 15.15, 15.96,  1.03,2019-09-27,101,2.9800%,"10.0 loss, max: 14.79%"
FDS, 17.07B,2019-06-19, 286.43$,  0.55,  1.74,3650,13,  1.09,  1.26,  1.28,  1.15,  1.17,  1.02,  1.03,0.762,  1.61,  5.45, 14.33, 15.78,  1.02,2019-08-05,47,-10.6518%,"10.0 loss, max: 0.00%"
GOLD, 33.04B,2019-06-19,  12.66$,  0.72,  1.56,350,12,  1.13,  1.12,  1.15,  0.99,  1.02,  1.03,  1.02,0.51,  1.81,  5.43, 14.33, 15.78,  1.05,2019-08-05,47,21.5640%,"20.0 gain, min: 0.00%"
IEX, 13.67B,2019-06-19, 153.30$,  0.70,  0.90,3650,1,  1.06,  1.14,  1.14,  1.08,  1.08,  1.00,  1.00,0.982,  1.89,  2.67, 14.33, 15.78,  1.02,2019-10-08,111,-6.8754%,"10.0 loss, max: 5.69%"
J, 14.85B,2019-06-19,  64.05$,  0.96,  0.74,3650,5,  1.04,  1.15,  1.13,  1.10,  1.08,  0.98,  1.01,0.766,  2.12,  4.09, 14.33, 15.78,  1.02,2019-11-04,137,20.8119%,"20.0 gain, min: -0.95%"
BAX, 17.31B,2019-06-20,  73.47$,  0.89,  1.05,3650,2,  1.07,  1.13,  1.14,  1.06,  1.06,  1.00,  1.01,0.603,  2.17,  4.17, 14.75, 15.60,  1.04,2019-10-24,126,-3.3619%,"10.0 loss, max: 9.72%"
STE, 21.91B,2019-06-25, 138.89$,  0.54,  0.94,3650,2,  1.09,  1.20,  1.22,  1.09,  1.12,  1.02,  1.02,0.92,  0.54,  4.46, 16.28, 15.32,  1.02,2019-10-02,99,-4.6080%,"10.0 loss, max: 6.39%"
IEX, 13.67B,2019-06-26, 157.24$,  0.50,  1.43,3650,1,  1.08,  1.16,  1.17,  1.08,  1.09,  1.01,  1.01,0.982,  1.00,  2.67, 16.21, 15.35,  1.03,2019-10-08,104,-9.2089%,"10.0 loss, max: 3.04%"
J, 14.85B,2019-06-26,  65.78$,  0.60,  1.08,3650,3,  1.06,  1.17,  1.16,  1.11,  1.09,  0.98,  1.01,0.766,  0.60,  4.09, 16.21, 15.35,  1.03,2019-12-04,160,4.6519%,"10.0 loss, max: 18.04%"
SLF, 32.36B,2019-06-26,  33.99$,  0.74,  0.80,275,1,  1.03,  1.11,  1.11,  1.08,  1.08,  1.00,  1.00,0.943,  0.74,  4.99, 16.21, 15.35,  1.03,2020-01-17,204,20.0647%,"20.0 gain, min: -6.00%"
RGA, 12.93B,2019-06-28, 137.24$,  0.96,  1.43,295,2,  1.04,  1.07,  1.08,  1.03,  1.04,  1.01,  1.01,0.901,  3.24,  3.24, 15.08, 15.38,  1.02,2019-08-14,47,-6.9440%,"10.0 loss, max: 4.47%"
TSCO, 28.42B,2019-06-28,  16.49$,  0.55,  0.90,3650,1,  1.06,  1.16,  1.18,  1.09,  1.11,  1.02,  1.03,0.842,  1.42,  3.61, 15.08, 15.38,  1.02,2019-08-14,47,-8.2474%,"10.0 loss, max: 3.82%"
CMI, 43.17B,2019-07-01, 148.73$,  0.89,  1.93,353,1,  1.06,  1.13,  1.16,  1.07,  1.09,  1.02,  1.02,1.005,  1.84,  4.90, 14.06, 15.36,  1.03,2019-08-05,35,-12.3983%,"10.0 loss, max: 1.45%"
POOL, 11.85B,2019-07-01, 180.21$,  0.18,  0.86,3650,1,  1.04,  1.16,  1.18,  1.12,  1.14,  1.02,  1.02,1.053,  1.65,  5.16, 14.06, 15.36,  1.02,2020-02-11,224,20.4928%,"20.0 gain, min: -4.69%"
JD, 62.81B,2019-07-02,  29.38$,  0.82,  0.78,210,1,  1.11,  1.20,  1.23,  1.09,  1.11,  1.02,  0.99,0.437,  2.97,  6.93, 12.93, 15.23,  1.07,2019-08-01,30,-9.0197%,"10.0 loss, max: 2.38%"
NEM, 54.20B,2019-07-03,  32.64$,  0.83,  0.42,297,1,  1.16,  1.17,  1.19,  1.01,  1.03,  1.02,  1.02,0.556,  1.45,  3.88, 12.57, 15.01,  1.02,2019-11-08,127,-5.2083%,"10.0 loss, max: 5.82%"
TRV, 59.35B,2019-07-03, 135.92$,  0.97,  0.46,3650,1,  1.06,  1.16,  1.18,  1.10,  1.11,  1.01,  1.02,0.621,  1.27,  2.89, 12.57, 15.01,  1.02,2019-10-22,111,-15.2001%,"10.0 loss, max: 0.35%"
MET, 53.97B,2019-07-05,  41.59$,  0.43,  0.45,360,2,  1.06,  1.14,  1.14,  1.07,  1.08,  1.01,  1.01,1.03,  0.97,  3.71, 13.28, 14.84,  1.02,2019-08-14,40,-10.6516%,"10.0 loss, max: 0.43%"
TSN, 22.22B,2019-07-05,  70.44$,  0.57,  0.62,3650,2,  1.05,  1.23,  1.26,  1.18,  1.21,  1.03,  1.03,0.71,  1.08,  5.02, 13.28, 14.84,  1.03,2019-09-09,66,1.5474%,"10.0 loss, max: 13.37%"
AMH, 15.84B,2019-07-09,  22.95$,  0.97,  0.72,3650,2,  1.05,  1.13,  1.15,  1.08,  1.10,  1.02,  1.01,0.782,  0.97,  3.96, 14.09, 14.55,  1.03,2020-02-27,232,1.1765%,"10.0 loss, max: 16.34%"
SBAC, 23.34B,2019-07-09, 220.17$,  0.57,  0.85,3650,4,  1.08,  1.21,  1.27,  1.12,  1.17,  1.04,  1.04,0.739,  0.72,  4.34, 14.09, 14.55,  1.03,2019-09-10,63,2.8433%,"10.0 loss, max: 14.87%"
BAH, 13.06B,2019-07-10,  62.12$,  0.66,  0.48,3650,1,  1.08,  1.22,  1.26,  1.14,  1.17,  1.03,  1.03,0.557,  1.24,  3.58, 13.03, 14.43,  1.02,2019-09-10,62,1.2556%,"10.0 loss, max: 13.28%"
BRO, 35.24B,2019-07-10,  33.37$,  0.06,  0.91,3650,2,  1.07,  1.16,  1.18,  1.09,  1.10,  1.01,  1.01,0.856,  0.66,  3.49, 13.03, 14.43,  1.02,2020-01-23,196,20.7072%,"20.0 gain, min: -0.36%"
CBOE, 23.32B,2019-07-10, 104.34$,  0.65,  0.66,324,1,  1.05,  1.12,  1.11,  1.07,  1.06,  0.99,  1.01,0.661,  0.65,  2.96, 13.03, 14.43,  1.03,2020-02-28,232,2.9711%,"10.0 loss, max: 15.21%"
CDNS, 70.41B,2019-07-10,  75.10$,  0.82,  0.76,3650,1,  1.10,  1.29,  1.37,  1.17,  1.25,  1.07,  1.05,1.053,  0.82,  5.88, 13.03, 14.43,  1.03,2019-08-05,26,-10.1198%,"10.0 loss, max: 1.66%"
ITUB, 55.97B,2019-07-10,   5.64$,  0.71,  1.15,108,3,  1.12,  1.10,  1.12,  0.98,  1.00,  1.03,  1.03,0.538,  0.71,  5.74, 13.03, 14.43,  1.04,2019-08-05,26,-11.1702%,"10.0 loss, max: 1.06%"
LBRDK, 12.19B,2019-07-10, 107.20$,  0.57,  1.26,3650,7,  1.06,  1.18,  1.21,  1.12,  1.14,  1.02,  1.03,1.061,  0.85,  2.76, 13.03, 14.43,  1.03,2020-01-07,180,20.0280%,"20.0 gain, min: -8.86%"
PSA, 51.64B,2019-07-10, 196.43$,  0.83,  0.84,3650,2,  1.07,  1.15,  1.18,  1.08,  1.11,  1.02,  1.02,0.73,  0.83,  3.41, 13.03, 14.43,  1.03,2019-10-25,107,-5.4829%,"10.0 loss, max: 6.08%"
QSR, 29.20B,2019-07-10,  58.31$,  0.97,  0.81,3650,5,  1.06,  1.14,  1.17,  1.08,  1.11,  1.03,  1.02,0.969,  0.97,  3.28, 13.03, 14.43,  1.02,2019-09-27,79,-1.0290%,"10.0 loss, max: 10.32%"
SRE, 45.43B,2019-07-11,  58.29$,  0.52,  0.69,3650,1,  1.06,  1.15,  1.17,  1.09,  1.11,  1.02,  1.02,0.776,  0.52,  2.45, 12.93, 14.10,  1.02,2020-02-27,230,2.0758%,"10.0 loss, max: 16.31%"
VRSK, 41.32B,2019-07-11, 145.79$,  0.79,  0.68,3650,1,  1.05,  1.17,  1.19,  1.11,  1.13,  1.02,  1.02,0.899,  0.79,  2.04, 12.93, 14.10,  1.02,2019-10-31,112,-4.1361%,"10.0 loss, max: 8.86%"
AJG, 87.14B,2019-07-12,  85.39$,  0.49,  1.03,3650,1,  1.07,  1.15,  1.18,  1.08,  1.10,  1.02,  1.02,0.755,  0.57,  2.19, 12.39, 13.78,  1.02,2020-02-14,216,20.0023%,"20.0 gain, min: -5.86%"
NKE, 93.61B,2019-07-12,  83.28$,  0.93,  0.64,3650,2,  1.07,  1.09,  1.11,  1.02,  1.04,  1.02,  1.00,1.021,  0.98,  6.62, 12.39, 13.78,  1.03,2019-08-05,24,-11.3833%,"10.0 loss, max: 0.41%"
TRI, 77.08B,2019-07-12,  59.22$,  0.83,  0.63,3650,1,  1.04,  1.18,  1.24,  1.13,  1.19,  1.05,  1.04,0.333,  0.83,  3.32, 12.39, 13.78,  1.03,2020-01-28,199,20.5843%,"20.0 gain, min: -3.70%"
ADI, 99.97B,2019-07-15, 105.31$,  0.71,  0.45,3650,1,  1.09,  1.14,  1.19,  1.05,  1.09,  1.04,  1.02,1.072,  2.00,  5.82, 12.68, 13.43,  1.03,2019-08-05,21,-8.0239%,"10.0 loss, max: 6.50%"
WPC, 13.72B,2019-07-15,  60.33$,  0.77,  0.81,3650,2,  1.04,  1.13,  1.18,  1.09,  1.13,  1.04,  1.03,0.974,  0.77,  3.24, 12.68, 13.43,  1.02,2019-11-12,119,-0.1160%,"10.0 loss, max: 11.24%"
TRI, 77.08B,2019-07-18,  60.04$,  0.89,  0.47,3650,1,  1.05,  1.19,  1.25,  1.13,  1.19,  1.05,  1.04,0.333,  0.89,  2.89, 13.53, 13.18,  1.02,2020-02-04,200,20.6196%,"20.0 gain, min: -5.01%"
BALL, 14.53B,2019-07-29,  67.89$,  0.19,  0.82,3650,1,  1.08,  1.23,  1.30,  1.14,  1.20,  1.05,  1.05,0.991,  1.19,  3.50, 12.83, 13.06,  1.02,2019-09-10,43,-0.3535%,"10.0 loss, max: 11.98%"
CNI, 61.17B,2019-07-30,  89.54$,  0.11,  0.56,3650,1,  1.03,  1.09,  1.10,  1.05,  1.07,  1.02,  1.01,0.644,  0.53,  3.15, 13.94, 13.07,  1.02,2019-10-02,64,-10.6768%,"10.0 loss, max: 0.00%"
PKG, 17.58B,2019-07-30,  86.28$,  0.99,  0.76,203,2,  1.08,  1.09,  1.10,  1.01,  1.02,  1.01,  0.99,0.792,  0.99,  4.60, 13.94, 13.07,  1.03,2020-01-30,183,-1.9124%,"10.0 loss, max: 11.36%"
SBAC, 23.34B,2019-08-02, 233.18$,  0.74,  1.10,3650,1,  1.09,  1.23,  1.29,  1.13,  1.18,  1.05,  1.04,0.739,  1.21,  4.83, 17.61, 13.83,  1.05,2019-09-10,39,-2.8948%,"10.0 loss, max: 8.46%"
LNT, 16.32B,2019-08-07,  42.62$,  0.50,  1.21,3650,1,  1.03,  1.09,  1.11,  1.06,  1.08,  1.02,  1.02,0.536,  1.39,  2.32, 19.49, 16.01,  1.02,2020-02-18,194,20.2722%,"20.0 gain, min: 0.00%"
SO, 99.95B,2019-08-07,  45.74$,  0.90,  1.22,3650,2,  1.04,  1.11,  1.15,  1.07,  1.11,  1.04,  1.03,0.446,  2.47,  2.47, 19.49, 16.01,  1.02,2020-01-21,166,21.0538%,"20.0 gain, min: -0.68%"
ES, 22.44B,2019-08-08,  64.44$,  0.67,  0.82,3650,1,  1.03,  1.09,  1.12,  1.07,  1.09,  1.03,  1.03,0.617,  1.16,  2.60, 16.91, 16.75,  1.02,2020-01-30,174,20.4066%,"20.0 gain, min: -1.60%"
FTS, 22.64B,2019-08-08,  32.93$,  0.70,  1.31,3650,2,  1.03,  1.09,  1.12,  1.06,  1.08,  1.02,  1.02,0.237,  1.00,  1.36, 16.91, 16.75,  1.02,2020-03-11,216,-2.3687%,"10.0 loss, max: 11.90%"
J, 14.85B,2019-08-09,  68.40$,  0.43,  0.92,3650,1,  1.05,  1.14,  1.18,  1.09,  1.13,  1.03,  1.01,0.766,  2.28,  3.91, 17.97, 17.17,  1.03,2019-12-04,116,0.6433%,"10.0 loss, max: 13.52%"
MKC, 21.84B,2019-08-09,  74.04$,  0.79,  0.64,3650,1,  1.04,  1.11,  1.12,  1.07,  1.08,  1.00,  1.02,0.711,  2.67,  3.49, 17.97, 17.17,  1.03,2020-02-26,200,-5.6861%,"10.0 loss, max: 6.42%"
UDR, 16.78B,2019-08-09,  38.49$,  0.81,  1.36,3650,2,  1.03,  1.06,  1.09,  1.03,  1.06,  1.03,  1.02,0.872,  0.90,  3.41, 17.97, 17.17,  1.02,2020-02-28,202,-3.1177%,"10.0 loss, max: 9.69%"
STE, 21.91B,2019-08-13, 147.76$,  0.76,  0.65,3650,3,  1.06,  1.19,  1.23,  1.12,  1.16,  1.04,  1.04,0.92,  0.76,  5.33, 17.52, 18.58,  1.03,2019-10-02,50,-10.3343%,"10.0 loss, max: 0.00%"
ESS, 21.11B,2019-08-16, 260.66$,  0.67,  1.40,3650,3,  1.05,  1.10,  1.14,  1.05,  1.09,  1.03,  1.02,0.92,  1.92,  3.59, 18.47, 19.86,  1.03,2019-12-17,122,-5.3288%,"10.0 loss, max: 6.29%"
TLK, 14.58B,2019-08-16,  24.14$,  0.88,  0.67,465,1,  1.04,  1.13,  1.15,  1.08,  1.10,  1.02,  1.03,0.281,  1.66,  4.20, 18.47, 19.86,  1.02,2019-11-25,100,-8.2022%,"10.0 loss, max: 3.07%"
WPC, 13.72B,2019-08-16,  62.92$,  0.78,  0.65,3650,2,  1.05,  1.13,  1.18,  1.08,  1.13,  1.05,  1.03,0.974,  0.78,  4.20, 18.47, 19.86,  1.03,2019-11-12,87,-4.2276%,"10.0 loss, max: 6.66%"
EQIX, 78.16B,2019-08-19, 501.45$,  0.71,  0.73,3650,1,  1.08,  1.20,  1.26,  1.11,  1.17,  1.05,  1.03,0.734,  1.20,  4.11, 16.88, 19.95,  1.03,2019-11-07,79,-5.5619%,"10.0 loss, max: 5.38%"
O, 50.48B,2019-08-19,  54.50$,  0.80,  0.46,3650,1,  1.04,  1.06,  1.09,  1.02,  1.05,  1.03,  1.02,1.012,  0.84,  4.76, 16.88, 19.95,  1.02,2019-12-12,114,0.8257%,"10.0 loss, max: 12.42%"
RTO, 11.51B,2019-08-19,  26.31$,  0.23,  0.29,3650,1,  1.07,  1.14,  1.19,  1.07,  1.11,  1.04,  1.03,0.569,  2.38,  6.25, 16.88, 19.95,  1.02,2020-03-03,196,22.0448%,"20.0 gain, min: -3.23%"
SNN, 12.28B,2019-08-19,  40.32$,  0.93,  0.55,3650,1,  1.06,  1.14,  1.17,  1.08,  1.11,  1.03,  1.03,0.721,  1.40,  4.33, 16.88, 19.95,  1.03,2019-10-23,65,-6.9196%,"10.0 loss, max: 3.89%"
FWONA, 21.85B,2019-08-20,  38.75$,  0.99,  0.86,3650,1,  1.07,  1.13,  1.17,  1.05,  1.09,  1.04,  1.02,1.05,  1.03,  4.12, 17.50, 19.18,  1.03,2020-02-25,188,2.6581%,"10.0 loss, max: 16.83%"
FWONK, 21.95B,2019-08-20,  40.71$,  0.97,  1.10,3650,5,  1.08,  1.15,  1.19,  1.06,  1.10,  1.03,  1.02,1.05,  0.97,  4.23, 17.50, 19.18,  1.03,2020-02-25,188,3.7583%,"10.0 loss, max: 17.22%"
ELS, 13.30B,2019-08-22,  59.41$,  0.24,  0.43,3650,1,  1.08,  1.17,  1.22,  1.08,  1.13,  1.05,  1.04,0.8,  0.73,  3.12, 16.68, 18.54,  1.02,2020-02-28,189,0.9258%,"10.0 loss, max: 14.16%"
MAA, 19.90B,2019-08-22, 105.68$,  0.92,  0.81,3650,3,  1.06,  1.14,  1.18,  1.08,  1.12,  1.03,  1.03,0.898,  0.92,  3.33, 16.68, 18.54,  1.02,2020-02-28,189,3.3403%,"10.0 loss, max: 18.14%"
